X,Y,Z,P,Q,R
-47442.711,-217428.516,58.078,0.000000,88.288712,0.000000
-124286.391,-356347.812,59.168,0.000000,-43.752942,0.000000
-116879.969,-192901.531,57.863,0.000000,178.243681,-0.000000
-48072.953,-77478.016,58.765,0.000000,-61.480224,0.000000
33015.117,-37394.867,58.012,0.000000,179.179647,-0.000000
-152313.641,-156077.938,56.843,0.000000,179.503648,-0.000000
108890.477,-128481.547,56.832,0.000000,178.818119,-0.000000
-3548.938,-20015.799,59.272,0.000000,-61.828009,0.000000
5332.256,-379611.719,58.585,0.000000,133.632359,-0.000000
-132798.797,-53281.824,57.345,0.000000,27.109716,0.000000
-126038.992,-39817.676,58.634,0.000000,26.521978,0.000000
53723.766,3497.542,57.748,0.000000,-151.873406,0.000000
-42228.219,-256205.047,58.066,0.000000,-1.937471,0.000000
112115.430,-254485.766,58.980,0.000000,-152.123927,0.000000
35790.645,-65163.977,58.598,0.000000,90.546273,0.000000
-211347.953,-202040.500,58.153,0.000000,-179.027532,0.000000
68367.055,91968.039,58.093,0.000000,-15.149322,0.000000
20731.611,-256998.562,59.545,0.000000,25.192490,0.000000
-128395.750,-174900.750,58.309,0.000000,178.737795,-0.000000
-170460.266,-210251.953,59.244,0.000000,-85.995883,0.000000
-108698.156,28001.309,58.708,0.000000,45.394450,0.000000
163484.734,-230532.391,58.163,0.000000,178.147965,-0.000000
35854.812,-384102.219,58.226,0.000000,32.460596,0.000000
-81509.086,-211250.047,58.751,0.000000,179.492206,-0.000000
117472.781,76800.469,58.898,0.000000,165.557345,-0.000000
15397.562,-60424.633,58.100,0.000000,179.410959,-0.000000
118530.297,-140696.172,59.028,0.000000,88.139617,0.000000
63409.930,-63746.254,58.343,0.000000,90.513948,0.000000
-73313.859,-112321.117,59.241,0.000000,-151.845399,0.000000
-74596.773,-262715.969,58.225,0.000000,89.424190,0.000000
-69830.789,-2974.662,58.421,0.000000,23.990307,0.000000
136090.203,-173072.344,59.110,0.000000,-1.057910,0.000000
-133019.531,-149971.516,57.922,0.000000,-90.052480,0.000000
7831.541,-249617.609,58.594,0.000000,25.647341,0.000000
-77796.164,-371469.594,58.707,0.000000,62.299956,0.000000
-149759.062,-39723.195,58.255,0.000000,-63.979810,0.000000
41808.977,-145726.859,56.914,0.000000,1.193028,0.000000
-101866.820,-220468.656,58.244,0.000000,178.687147,-0.000000
26782.062,-230560.672,58.666,0.000000,178.068102,-0.000000
120686.695,-294313.188,58.543,0.000000,-62.805265,0.000000
603.372,-49596.023,59.481,0.000000,-0.772353,0.000000
-60824.461,-280428.188,58.698,0.000000,88.096210,0.000000
-43968.445,-13446.170,58.768,0.000000,-153.800851,0.000000
-206643.109,-160421.719,59.404,0.000000,118.364308,0.000000
-69051.492,-345326.219,58.643,0.000000,134.065596,-0.000000
70249.086,5050.024,58.694,0.000000,117.241565,0.000000
166425.016,-173058.359,59.053,0.000000,0.502537,0.000000
10919.528,-306042.625,58.618,0.000000,-151.322113,0.000000
108821.352,-290145.156,59.457,0.000000,-61.306935,0.000000
-224905.469,-114866.992,59.406,0.000000,54.504606,0.000000
-126986.812,-99659.688,56.696,0.000000,-179.341111,0.000000
74193.055,-183704.328,58.122,0.000000,-178.864606,0.000000
-132979.375,-96167.664,58.212,0.000000,-88.798404,0.000000
-92892.742,-202106.484,61.972,0.000000,178.206040,-0.000000
-22820.906,-107322.875,58.123,0.000000,-61.745436,0.000000
-11563.222,-29777.973,59.379,0.000000,-153.011062,0.000000
-147312.438,-314426.188,58.119,0.000000,-134.509475,0.000000
-775.010,-80085.672,58.397,0.000000,-179.759182,0.000000
-195350.297,-201004.812,59.144,0.000000,-1.008079,0.000000
-86745.836,-11392.459,57.195,0.000000,26.609911,0.000000
-31002.424,58675.281,58.646,0.000000,-153.034167,0.000000
49201.879,-66543.562,59.135,0.000000,90.576403,0.000000
-61247.637,-58333.574,57.593,0.000000,25.282805,0.000000
111113.070,-277791.750,58.118,0.000000,118.321297,0.000000
-70004.688,-366628.531,59.051,0.000000,0.103120,0.000000
57354.988,-340867.875,58.823,0.000000,-62.228492,0.000000
-33202.266,-270594.406,57.977,0.000000,88.429266,0.000000
-100152.828,-49749.125,58.500,0.000000,-62.630422,0.000000
78530.078,-359011.125,57.653,0.000000,-146.446287,0.000000
-165344.375,-208874.359,57.600,0.000000,134.457760,-0.000000
108864.047,-80044.352,57.986,0.000000,179.069760,-0.000000
121002.883,73.056,58.746,0.000000,-62.539536,0.000000
9571.607,-111544.180,59.123,0.000000,-81.355243,0.000000
57539.430,55702.320,59.084,0.000000,116.389591,0.000000
-205.333,-370097.031,57.285,0.000000,-45.851364,0.000000
13909.839,-393332.156,58.574,0.000000,0.826616,0.000000
-141174.438,-47499.793,59.343,0.000000,28.075901,0.000000
-103367.484,-323334.406,58.464,0.000000,-44.415308,0.000000
146148.891,-213241.656,58.171,0.000000,89.434619,0.000000
150282.766,-202074.359,58.665,0.000000,178.564279,-0.000000
-11428.999,-192903.922,58.187,0.000000,-178.390622,0.000000
92016.672,-92578.469,58.285,0.000000,-88.358330,0.000000
21563.863,-103659.500,58.417,0.000000,89.222464,0.000000
-2597.665,-265856.750,58.887,0.000000,117.292140,0.000000
49099.469,-342671.625,58.765,0.000000,-61.022342,0.000000
120923.047,33152.391,59.409,0.000000,-61.453093,0.000000
65420.301,-256636.203,58.686,0.000000,-64.230409,0.000000
-174489.781,-44246.527,59.464,0.000000,-122.411379,0.000000
4112.349,-156081.641,59.117,0.000000,-179.096834,0.000000
54047.176,62542.250,58.509,0.000000,117.941222,0.000000
-98886.156,-151348.750,58.573,0.000000,-91.219385,0.000000
121193.508,-248691.484,58.762,0.000000,27.664063,0.000000
-219830.719,-174868.312,57.836,0.000000,-178.664802,0.000000
133417.609,-43546.461,58.182,0.000000,-89.514417,0.000000
25405.559,-117315.906,59.396,0.000000,-1.776549,0.000000
-154896.359,-329631.688,58.637,0.000000,135.361260,-0.000000
10489.710,-275692.125,58.968,0.000000,27.924448,0.000000
36555.422,-302339.875,58.069,0.000000,117.955443,0.000000
1301.062,-201055.078,59.197,0.000000,0.147657,0.000000
-23614.230,100618.516,58.196,0.000000,178.050350,-0.000000
12847.382,-296193.656,59.118,0.000000,115.866158,0.000000
67876.047,26472.080,58.701,0.000000,-152.555600,0.000000
-82197.828,-174895.203,57.181,0.000000,178.819872,-0.000000
-63749.828,-59602.238,58.563,0.000000,26.533536,0.000000
133397.922,-63102.465,58.554,0.000000,-91.386343,0.000000
9250.735,-158965.938,58.473,0.000000,-88.969273,0.000000
-105446.008,-117892.508,57.628,0.000000,-1.840274,0.000000
-4131.423,-101649.414,58.868,0.000000,-88.454485,0.000000
8837.215,68066.641,57.749,0.000000,-153.827186,0.000000
69277.547,-183707.688,58.414,0.000000,179.669828,-0.000000
-70514.422,-174896.609,57.935,0.000000,178.284660,-0.000000
-16356.717,-318768.250,59.306,0.000000,28.247279,0.000000
-63611.711,-31313.180,57.913,0.000000,117.711915,0.000000
50610.023,-329980.188,59.432,0.000000,115.643088,0.000000
-132990.828,-162264.203,58.914,0.000000,-91.299769,0.000000
58853.426,-325028.500,58.799,0.000000,-63.722661,0.000000
-154460.953,-137693.312,58.907,0.000000,179.711709,-0.000000
-159002.766,-211262.406,59.209,0.000000,-45.419401,0.000000
-211253.438,-244488.625,57.974,0.000000,133.248130,-0.000000
-14247.401,-210250.734,58.250,0.000000,0.196670,0.000000
147170.672,-204027.781,58.158,0.000000,-91.849153,0.000000
-185927.391,-160847.125,57.942,0.000000,-89.964052,0.000000
60788.609,-70267.781,58.557,0.000000,178.994126,-0.000000
138652.641,24653.896,58.120,0.000000,-151.331732,0.000000
159956.625,-103709.445,57.334,0.000000,90.541624,0.000000
-112675.281,-29178.381,58.223,0.000000,115.773716,0.000000
48691.695,-323887.406,58.270,0.000000,-64.913743,0.000000
112338.672,-70249.633,58.710,0.000000,179.883060,-0.000000
-111495.664,-74423.008,56.826,0.000000,116.630127,0.000000
-128194.680,-201066.922,58.517,0.000000,-1.209911,0.000000
-157481.500,-212764.406,58.586,0.000000,-43.359277,0.000000
4803.145,-37386.629,59.116,0.000000,-178.074693,0.000000
-91747.930,-293577.844,59.156,0.000000,-43.828858,0.000000
160962.422,-203567.750,57.314,0.000000,-91.149351,0.000000
-120845.070,-319662.312,58.185,0.000000,-45.540350,0.000000
-180973.078,-108460.477,59.014,0.000000,-1.553934,0.000000
-32661.578,-327053.844,57.903,0.000000,25.490067,0.000000
-79279.969,-366793.281,58.757,0.000000,-136.082950,0.000000
-78182.250,35263.555,58.648,0.000000,-156.772420,0.000000
-4142.667,-217788.375,59.376,0.000000,-90.432559,0.000000
137768.672,-5490.340,58.336,0.000000,-134.683561,0.000000
110975.414,-147269.812,58.702,0.000000,179.417638,-0.000000
-217171.969,-176867.078,59.161,0.000000,90.036468,0.000000
-65087.012,-352325.000,58.214,0.000000,-118.036680,0.000000
16058.254,-224439.422,58.440,0.000000,116.045154,0.000000
-41109.941,-304362.938,58.304,0.000000,-115.919872,0.000000
35803.773,-105090.562,58.540,0.000000,91.768627,0.000000
-146543.156,-158101.750,59.484,0.000000,-91.683756,0.000000
123367.555,-89896.281,58.642,0.000000,179.332991,-0.000000
-75052.648,-51555.926,58.348,0.000000,-154.257693,0.000000
32397.777,-108435.477,58.908,0.000000,0.055225,0.000000
-112897.438,-91794.164,59.341,0.000000,-43.581100,0.000000
33077.512,-174900.984,56.861,0.000000,178.991200,-0.000000
9230.315,-286810.938,58.405,0.000000,-61.569017,0.000000
19726.459,41995.543,57.888,0.000000,26.468598,0.000000
94365.500,-326970.844,58.050,0.000000,-152.050471,0.000000
-16307.715,-15607.929,58.197,0.000000,-154.084552,0.000000
-227248.438,-143679.891,59.302,0.000000,88.264405,0.000000
18536.188,-329715.812,58.207,0.000000,115.715328,0.000000
58985.328,-297408.094,58.985,0.000000,-154.150586,0.000000
97077.867,-21965.670,59.858,0.000000,118.563582,0.000000
-179397.578,-222062.938,56.568,0.000000,-88.573176,0.000000
119558.938,-205492.656,55.998,0.000000,-88.784591,0.000000
-12729.612,80066.508,59.183,0.000000,26.597302,0.000000
-38712.574,-220480.500,58.501,0.000000,179.610527,-0.000000
135995.969,60577.352,57.889,0.000000,-155.040423,0.000000
-24040.180,-108948.977,55.924,0.000000,118.488875,0.000000
101868.055,-31304.496,58.077,0.000000,116.245998,0.000000
-179393.188,-220598.688,58.196,0.000000,-89.496546,0.000000
-188954.688,-119710.812,58.020,0.000000,179.759515,-0.000000
18984.305,-370741.656,56.721,0.000000,-62.318855,0.000000
116582.078,-108458.422,59.475,0.000000,0.713475,0.000000
13745.595,-316249.844,57.225,0.000000,-64.208323,0.000000
-123796.914,-316715.906,59.135,0.000000,-43.634948,0.000000
36786.879,-205786.531,59.136,0.000000,116.721317,0.000000
-86636.805,-76220.164,58.656,0.000000,-62.018598,0.000000
-220917.844,-233377.656,57.762,0.000000,-46.992331,0.000000
-33209.703,-205419.781,58.707,0.000000,90.847259,0.000000
122648.391,-120176.953,57.869,0.000000,178.379111,-0.000000
-182667.531,-77181.852,58.231,0.000000,114.755075,0.000000
31358.557,-25667.551,58.285,0.000000,115.249121,0.000000
863.471,-315785.438,58.923,0.000000,118.295466,0.000000
19165.842,63572.051,58.111,0.000000,25.756589,0.000000
150294.281,-89883.367,58.189,0.000000,-179.253330,0.000000
133363.938,-224532.859,58.746,0.000000,-89.958084,0.000000
-7900.866,-259719.234,59.049,0.000000,-153.605921,0.000000
-117739.820,-238836.188,59.097,0.000000,-179.313952,0.000000
-77990.602,-192904.906,58.874,0.000000,-179.561160,0.000000
59530.871,1881.868,59.008,0.000000,-62.918548,0.000000
-22803.900,-192899.406,58.455,0.000000,179.057124,-0.000000
100664.398,-5724.934,56.111,0.000000,-152.260146,0.000000
-92394.406,-64937.648,59.084,0.000000,-64.846975,0.000000
81287.484,83136.383,58.285,0.000000,-153.499850,0.000000
-131979.594,-19521.791,58.453,0.000000,115.358329,0.000000
-6599.893,27436.887,58.225,0.000000,-154.662794,0.000000
82223.000,33658.648,58.089,0.000000,-154.482839,0.000000
21596.693,-39955.957,58.953,0.000000,89.268632,0.000000
54429.816,-211295.125,58.971,0.000000,-179.778746,0.000000
125453.734,8053.176,59.271,0.000000,25.259891,0.000000
163640.984,-18548.064,58.649,0.000000,107.952004,0.000000
-170372.812,-165281.281,58.266,0.000000,178.966853,-0.000000
-41327.352,91414.219,56.831,0.000000,-133.607209,0.000000
-152118.703,-127455.453,59.527,0.000000,0.035692,0.000000
-59002.883,44402.812,58.946,0.000000,-154.345225,0.000000
41752.621,-328215.156,59.131,0.000000,-64.222346,0.000000
-144709.812,-79770.664,58.570,0.000000,-153.163686,0.000000
-122542.641,-9750.856,56.119,0.000000,28.676906,0.000000
4715.320,-192803.156,57.846,0.000000,-4.706265,0.000000
179014.797,-80076.016,58.434,0.000000,-178.324550,0.000000
-55696.668,-275660.875,57.408,0.000000,178.373125,-0.000000
31426.432,-273499.938,58.614,0.000000,118.423137,0.000000
-40467.770,-321527.750,59.392,0.000000,117.282179,0.000000
16429.230,-117340.500,58.727,0.000000,0.308164,0.000000
-72694.055,-107683.945,58.655,0.000000,116.403044,0.000000
151270.766,-210244.875,58.188,0.000000,1.612847,0.000000
-94792.930,-136641.094,58.285,0.000000,-1.521901,0.000000
-97183.664,27851.518,59.581,0.000000,28.083496,0.000000
-32172.750,-198346.922,58.622,0.000000,-89.273470,0.000000
44567.539,-214998.953,58.152,0.000000,-62.320037,0.000000
188405.859,-60237.281,59.043,0.000000,-70.909384,0.000000
-157673.312,-182654.109,59.718,0.000000,-0.412826,0.000000
-87522.992,-51178.562,55.999,0.000000,-152.210908,0.000000
-94114.852,-127443.359,58.905,0.000000,-0.670168,0.000000
179562.719,-98664.023,58.091,0.000000,-1.577604,0.000000
115145.922,-98651.242,58.186,0.000000,0.220313,0.000000
-78348.031,-345784.656,57.313,0.000000,-135.375645,0.000000
185111.172,-168059.812,58.032,0.000000,-101.510433,0.000000
-140376.016,-300142.031,58.666,0.000000,-46.433553,0.000000
126783.289,-287192.000,58.091,0.000000,-62.255270,0.000000
168982.625,-1931.058,58.183,0.000000,-71.334469,0.000000
40241.434,66194.008,57.560,0.000000,-64.513576,0.000000
-179689.859,-267051.469,58.423,0.000000,-135.580793,0.000000
-168056.391,-300076.688,58.183,0.000000,-46.380442,0.000000
47246.434,16175.748,59.113,0.000000,-151.812239,0.000000
-149264.031,-233964.500,59.468,0.000000,47.029879,0.000000
-110377.648,-195608.844,58.565,0.000000,-91.779018,0.000000
-203816.875,-264249.125,58.899,0.000000,-43.747262,0.000000
62623.500,-90634.734,58.350,0.000000,63.875511,0.000000
80870.523,-275825.844,59.488,0.000000,118.700431,0.000000
129248.953,-136668.875,58.015,0.000000,1.037238,0.000000
60049.785,-155068.797,58.861,0.000000,0.067055,0.000000
156254.688,7596.417,58.279,0.000000,-72.548871,0.000000
51027.266,-204037.938,56.933,0.000000,-88.095022,0.000000
28695.709,-284605.750,59.291,0.000000,-62.017053,0.000000
18894.682,-70234.258,58.563,0.000000,-179.773328,0.000000
65507.887,-364363.188,58.330,0.000000,35.377279,0.000000
57918.578,-164274.922,58.943,0.000000,-0.201574,0.000000
71901.500,-315233.594,59.366,0.000000,115.718664,0.000000
27289.377,-303900.219,59.496,0.000000,116.442406,0.000000
15376.774,-247857.562,58.552,0.000000,-154.627760,0.000000
-137211.500,-282778.906,58.153,0.000000,45.474146,0.000000
84543.117,-80043.781,58.666,0.000000,-178.853893,0.000000
159951.828,-84051.023,58.625,0.000000,91.819160,0.000000
115861.500,-117376.438,57.098,0.000000,-1.894039,0.000000
-227247.234,-178802.422,57.175,0.000000,89.787082,0.000000
10561.135,-135461.016,58.918,0.000000,-62.335716,0.000000
-59803.355,-372426.531,55.895,0.000000,-90.033357,0.000000
-98480.531,-314459.219,58.593,0.000000,-46.565706,0.000000
-39382.387,-137694.750,58.537,0.000000,179.404246,-0.000000
74832.102,14247.365,56.985,0.000000,-154.818874,0.000000
2733.684,66106.461,58.696,0.000000,28.831972,0.000000
118541.320,-187794.656,59.127,0.000000,89.715690,0.000000
8176.732,-44837.238,59.419,0.000000,90.450634,0.000000
50302.609,-250794.406,58.903,0.000000,-61.131509,0.000000
36816.523,-62404.777,58.252,0.000000,-89.873115,0.000000
-118393.508,-56658.832,59.286,0.000000,-152.553186,0.000000
-224453.562,-208225.859,58.528,0.000000,-91.387751,0.000000
-88601.188,-310477.062,62.042,0.000000,-46.941434,0.000000
2869.998,-298919.156,58.237,0.000000,117.672065,0.000000
41600.828,-233766.844,59.320,0.000000,-61.011805,0.000000
-158020.453,-245391.750,58.641,0.000000,-135.160688,0.000000
43000.797,-1992.944,59.054,0.000000,-152.963613,0.000000
160999.969,-113582.055,58.482,0.000000,-88.164640,0.000000
123684.742,-173088.594,58.759,0.000000,-1.115446,0.000000
-176260.281,-89393.656,59.586,0.000000,121.557084,-0.000000
-154510.625,-219723.922,58.125,0.000000,135.435556,-0.000000
17544.463,-26032.537,59.460,0.000000,-151.620167,0.000000
28524.408,86942.594,58.197,0.000000,115.195682,0.000000
-98152.500,-300979.750,58.023,0.000000,-46.665547,0.000000
4723.763,-251191.156,58.751,0.000000,27.707067,0.000000
-39377.598,-348242.875,58.553,0.000000,-1.948768,0.000000
36811.633,-102395.742,56.980,0.000000,-89.065528,0.000000
-64629.234,-247018.891,58.110,0.000000,0.424876,0.000000
113777.797,-145417.375,61.232,0.000000,-1.735259,0.000000
-206928.781,-145450.391,58.534,0.000000,0.622494,0.000000
75832.828,-277508.438,57.581,0.000000,-64.959775,0.000000
11662.116,-358687.000,58.670,0.000000,118.921974,0.000000
-189421.094,-145428.766,58.263,0.000000,0.664009,0.000000
28473.861,-246541.891,58.108,0.000000,-63.340777,0.000000
-119400.891,5953.279,57.817,0.000000,-61.865549,0.000000
-27109.912,83629.141,59.268,0.000000,27.641088,0.000000
-38691.203,-155054.375,58.539,0.000000,1.846286,0.000000
-60801.008,-391356.688,57.795,0.000000,91.747366,0.000000
-83549.344,-28811.639,58.776,0.000000,116.325845,0.000000
-99896.844,-206189.484,58.439,0.000000,91.306668,0.000000
-68068.680,-346327.188,59.117,0.000000,133.877808,-0.000000
174753.047,-150662.750,58.592,0.000000,-91.801344,0.000000
-141169.531,-248064.234,58.930,0.000000,-134.039035,0.000000
-112913.406,-355218.750,58.820,0.000000,-46.510899,0.000000
62316.188,93465.133,58.458,0.000000,-13.294469,0.000000
-37440.188,-10112.484,58.578,0.000000,-154.939452,0.000000
-172810.312,-122357.594,58.890,0.000000,-88.914984,0.000000
20544.939,-311300.438,57.757,0.000000,115.085765,0.000000
-89592.617,-49081.621,57.082,0.000000,25.451475,0.000000
-74451.453,-95866.555,58.216,0.000000,26.550799,0.000000
-36662.883,-80202.430,56.823,0.000000,-62.880516,0.000000
45577.465,-339814.156,58.167,0.000000,117.610830,0.000000
-76887.969,-369562.875,57.932,0.000000,64.986860,0.000000
178180.484,-108451.188,58.605,0.000000,0.686738,0.000000
104342.930,-177150.500,58.162,0.000000,88.532594,0.000000
-33210.945,-169712.141,58.975,0.000000,88.937139,0.000000
12877.506,-157906.547,59.113,0.000000,116.254626,0.000000
57850.945,-241488.703,58.298,0.000000,-62.240469,0.000000
44796.801,-117322.266,59.378,0.000000,-0.042028,0.000000
144131.219,-137703.906,59.619,0.000000,178.777352,-0.000000
-178383.672,-45024.762,59.111,0.000000,56.837056,0.000000
-91835.992,-104702.688,58.421,0.000000,27.740551,0.000000
20408.244,-157116.516,58.476,0.000000,118.692920,0.000000
-117626.781,-343458.531,58.614,0.000000,46.937838,0.000000
88350.852,-147302.078,58.794,0.000000,178.740497,-0.000000
117239.633,-7212.052,56.057,0.000000,28.542848,0.000000
-89642.984,-315493.375,59.480,0.000000,45.253897,0.000000
146145.844,-168990.250,58.152,0.000000,88.651669,0.000000
-208249.031,-108400.500,58.423,0.000000,24.903940,0.000000
-88837.625,-18600.555,59.097,0.000000,116.688343,0.000000
53736.852,-29640.781,56.759,0.000000,-151.765695,0.000000
80770.219,-79000.266,61.328,0.000000,-1.925940,0.000000
42487.613,53604.695,58.985,0.000000,28.331021,0.000000
80109.164,78105.281,58.453,0.000000,116.598551,0.000000
13023.771,-262113.188,59.483,0.000000,-151.641812,0.000000
147173.359,-189887.188,59.341,0.000000,-88.486000,0.000000
81706.297,50616.777,59.016,0.000000,-151.013234,0.000000
-5115.345,-260918.156,59.214,0.000000,116.695112,0.000000
64462.688,-63934.539,58.130,0.000000,-90.677191,0.000000
21581.883,-47642.559,57.759,0.000000,88.263625,0.000000
61387.969,41438.184,58.295,0.000000,27.444303,0.000000
183022.203,-69193.891,58.292,0.000000,-0.971373,0.000000
-90615.484,3724.428,57.769,0.000000,116.874123,0.000000
186607.625,-95260.523,58.831,0.000000,88.082118,0.000000
-65187.000,-75739.320,57.856,0.000000,25.622919,0.000000
-39957.723,18353.402,58.263,0.000000,-61.526821,0.000000
-227228.516,-140948.109,57.676,0.000000,89.047410,0.000000
-190900.703,-264887.719,58.256,0.000000,136.479282,-0.000000
-18379.148,-56925.133,57.097,0.000000,-89.361427,0.000000
-108895.445,-238859.125,58.717,0.000000,179.472786,-0.000000
-140590.156,-18898.213,58.053,0.000000,28.764883,0.000000
-11556.460,85995.336,58.847,0.000000,117.665576,0.000000
78706.492,-217338.547,58.001,0.000000,-91.926328,0.000000
119567.875,-188476.234,58.877,0.000000,-88.880148,0.000000
140991.266,-210219.844,58.877,0.000000,-1.542190,0.000000
57794.270,-313893.031,58.703,0.000000,-152.115279,0.000000
24698.365,21562.375,59.078,0.000000,-154.713369,0.000000
8632.306,72854.617,59.127,0.000000,117.876528,0.000000
-111316.883,-51883.875,59.106,0.000000,27.984403,0.000000
170616.688,-69210.797,57.676,0.000000,-0.338751,0.000000
100256.320,-60439.660,59.032,0.000000,179.838528,-0.000000
147344.953,-236500.562,57.345,0.000000,-151.821337,0.000000
15040.462,-300508.094,62.329,0.000000,115.352487,0.000000
-12685.207,-264373.281,59.310,0.000000,-62.477351,0.000000
102995.031,-297820.312,58.844,0.000000,-64.175864,0.000000
-107585.281,-66027.352,58.741,0.000000,28.283114,0.000000
44476.152,-303620.938,58.961,0.000000,27.258760,0.000000
-147556.578,-152370.172,57.189,0.000000,88.180111,0.000000
165463.078,-266241.938,58.161,0.000000,-102.762567,0.000000
-59629.664,13970.253,58.304,0.000000,9.192010,0.000000
143962.484,-298831.125,59.138,0.000000,43.864257,0.000000
163857.953,-15806.720,59.044,0.000000,-70.155281,0.000000
28884.625,-128558.094,58.841,0.000000,28.040773,0.000000
149530.594,-95.712,58.048,0.000000,-71.335999,0.000000
104331.031,-125444.398,58.232,0.000000,88.961863,0.000000
53114.051,64403.773,57.736,0.000000,115.388542,0.000000
-163293.000,-263401.625,58.869,0.000000,-45.442563,0.000000
106175.844,-111486.203,58.909,0.000000,-88.210659,0.000000
185530.906,-51658.898,57.487,0.000000,-71.564110,0.000000
123485.633,-240271.875,58.993,0.000000,-64.129321,0.000000
-118983.719,-202060.141,56.335,0.000000,-178.913371,0.000000
-177851.609,-284698.500,59.320,0.000000,-135.724247,0.000000
129457.289,-272396.906,59.310,0.000000,-61.126742,0.000000
133416.719,-41441.414,58.734,0.000000,-90.472572,0.000000
-104874.430,-173090.578,58.990,0.000000,0.647808,0.000000
-106981.008,-50828.621,58.287,0.000000,-153.389848,0.000000
-5978.038,-85295.797,58.595,0.000000,89.977397,0.000000
59681.957,-14409.964,58.715,0.000000,28.192726,0.000000
49210.848,-93887.516,59.035,0.000000,88.968239,0.000000
69924.031,-173062.578,58.286,0.000000,-0.143956,0.000000
-64601.023,52470.574,59.041,0.000000,-151.146109,0.000000
-65524.969,-80866.367,58.189,0.000000,-63.934750,0.000000
90978.914,-150280.000,58.625,0.000000,90.930884,0.000000
-33237.590,-261352.438,58.805,0.000000,89.056770,0.000000
-69474.008,-136637.000,58.552,0.000000,-1.518235,0.000000
-31610.117,-327698.781,59.617,0.000000,-152.930623,0.000000
94341.188,-302209.094,58.982,0.000000,115.410212,0.000000
162946.891,-164275.250,59.511,0.000000,-0.861364,0.000000
-50812.730,-256240.312,59.222,0.000000,0.675115,0.000000
-176295.219,-173098.875,57.021,0.000000,-1.276576,0.000000
-171501.422,-313022.938,59.355,0.000000,133.514248,-0.000000
133395.391,-204042.156,58.449,0.000000,-91.434551,0.000000
-114857.375,-34111.414,58.834,0.000000,25.483904,0.000000
-32191.775,-372451.656,57.417,0.000000,-91.505272,0.000000
127567.430,-70269.023,58.504,0.000000,178.799836,-0.000000
183040.000,-136661.906,58.493,0.000000,-0.025924,0.000000
55129.895,-147272.594,58.776,0.000000,-179.796443,0.000000
-116193.945,-202100.312,59.083,0.000000,178.490691,-0.000000
106205.953,-160150.172,58.563,0.000000,-91.166292,0.000000
85664.781,-79035.008,58.797,0.000000,0.992240,0.000000
59158.625,-325607.438,59.072,0.000000,-64.297371,0.000000
-49851.320,2495.050,58.930,0.000000,117.376215,0.000000
155851.312,-137681.844,58.859,0.000000,-179.762234,0.000000
-95722.672,-289611.781,58.830,0.000000,-44.572068,0.000000
-94264.359,-183707.703,58.481,0.000000,-178.405557,0.000000
-212192.719,-125161.812,58.782,0.000000,-89.029737,0.000000
44176.496,-37369.137,58.376,0.000000,-178.035897,0.000000
45565.531,-366533.750,58.660,0.000000,26.710095,0.000000
-146496.672,-309271.938,58.648,0.000000,136.455866,-0.000000
107026.188,8546.070,58.155,0.000000,-152.759655,0.000000
-170306.531,-283981.094,58.870,0.000000,-45.287540,0.000000
-2126.461,-393331.500,58.590,0.000000,0.286095,0.000000
-86957.602,-271260.500,58.626,0.000000,-90.152108,0.000000
-53578.410,-393344.062,59.253,0.000000,-1.742305,0.000000
-111428.422,-235807.953,59.543,0.000000,88.214436,0.000000
-17144.904,73603.258,58.253,0.000000,-61.007366,0.000000
91511.586,-21455.953,57.942,0.000000,-152.210884,0.000000
-43503.266,-330761.781,59.311,0.000000,134.403537,-0.000000
-77558.742,67.302,58.670,0.000000,-62.147223,0.000000
78290.406,-318121.719,59.050,0.000000,27.024894,0.000000
73789.328,452.637,59.043,0.000000,-64.338847,0.000000
-19382.346,-217439.578,57.364,0.000000,88.763402,0.000000
-4160.733,-84369.320,56.718,0.000000,-89.238996,0.000000
150168.906,-271386.469,58.697,0.000000,-62.543171,0.000000
-45587.988,-206741.359,58.703,0.000000,-90.451575,0.000000
-5965.445,-75488.484,58.029,0.000000,88.380675,0.000000
-186837.609,-281300.094,58.225,0.000000,-44.436293,0.000000
15528.619,-156877.516,59.066,0.000000,-63.061354,0.000000
4952.167,34521.227,61.495,0.000000,25.347356,0.000000
-68340.859,-58881.957,58.851,0.000000,116.280991,0.000000
34287.285,-200796.578,58.688,0.000000,117.288008,0.000000
-37323.246,-376877.750,58.902,0.000000,178.144135,-0.000000
-79601.508,-44064.645,58.246,0.000000,27.905582,0.000000
17691.844,-34523.641,61.519,0.000000,-0.919913,0.000000
-118125.781,-73504.086,59.064,0.000000,-152.834015,0.000000
136155.000,-267461.656,58.723,0.000000,117.365634,0.000000
20342.260,-23422.684,58.225,0.000000,25.527223,0.000000
-181689.188,-108450.539,59.041,0.000000,-0.428367,0.000000
9361.205,25830.082,58.546,0.000000,28.841975,0.000000
28909.164,-117327.492,58.686,0.000000,1.803360,0.000000
-130865.078,-324884.469,58.775,0.000000,133.882393,-0.000000
32126.682,2509.381,59.413,0.000000,-61.080479,0.000000
95083.711,-13924.626,59.723,0.000000,-64.737423,0.000000
1714.501,-360827.094,58.128,0.000000,118.790075,0.000000
-28086.527,-96978.141,57.815,0.000000,-63.535485,0.000000
-101403.336,-340605.969,62.062,0.000000,133.342648,-0.000000
